id,EC1,EC2
14905,0.7066871221211765,0.20005927519757938
14906,0.5481097386408573,0.4615109334365532
14907,0.6182582215067535,0.4584817771104173
14908,0.577487207039352,0.4648041821182457
14909,0.8222359369098237,0.34564205252577584
14910,0.7377320639262669,0.42425500066284544
14911,0.6625212723542145,0.32166903434416555
14912,0.7353499603570283,0.2747478949796525
14913,0.4046108530422384,0.3756097325113124
14914,0.7237930660518761,0.3886848344855421
14915,0.7238345251771832,0.40684259274788076
14916,0.5432348966938245,0.4870338908970501
14917,0.7638522765909022,0.4127467416862244
14918,0.7959056099761095,0.3465364517962757
14919,0.6594199780925731,0.3127808239105981
14920,0.714573180476012,0.29187647674138895
14921,0.5000395525928701,0.4496728502530274
14922,0.5322669787377505,0.46063554945253105
14923,0.4959480402384756,0.4067646731461926
14924,0.7585719746096289,0.2075413020106212
14925,0.7642692940761903,0.41862580050559534
14926,0.5261045864524372,0.29040689806328923
14927,0.8017759063399864,0.4609122154691208
14928,0.6553856254899106,0.2044535068010101
14929,0.781991753234232,0.5507802035796325
14930,0.6872457855516986,0.33296427500435466
14931,0.6944428168685639,0.28407380792990217
14932,0.7898733436831792,0.28266476094419796
14933,0.6769169835076412,0.3092541199793176
14934,0.45836762401988684,0.36388000381938207
14935,0.5146728642100026,0.4681531534120968
14936,0.4769582566185527,0.5562967353973289
14937,0.5222582596937948,0.3874692498251604
14938,0.4911489263036464,0.2877218482563344
14939,0.772335330224023,0.47914577106192385
14940,0.4354122334652044,0.4970139911031945
14941,0.7990450104738771,0.5119864389517856
14942,0.7132319488040567,0.15836362633729661
14943,0.49164137237195604,0.4475747841012188
14944,0.7751389354793204,0.46101841125140347
14945,0.45343890814705057,0.4439165074043268
14946,0.5517857616669308,0.4482083429178314
14947,0.6916674778577607,0.4498543866424102
14948,0.7748815807801849,0.38007458642623737
14949,0.6233704595303924,0.2806747304002888
14950,0.7494949608907987,0.396670276730223
14951,0.7000382523230644,0.4397121884998304
14952,0.6189382319594793,0.4578632195753821
14953,0.7166438954642347,0.4090286844129249
14954,0.6939032878213631,0.27631984651255587
14955,0.5627081949997994,0.35418179401303934
14956,0.6648163246016084,0.17833885253698298
14957,0.688444807670561,0.3237970246461472
14958,0.7312761099084384,0.5241517300814101
14959,0.8144471085295523,0.4226136745518245
14960,0.8202548757983813,0.39882738734997125
14961,0.8278748372639878,0.5844061560947442
14962,0.4440416128446294,0.42704316407076465
14963,0.6672182971310692,0.47419153737088776
14964,0.5593377891176503,0.14271789002256213
14965,0.6435200265858528,0.19599586414660125
14966,0.5234757895086308,0.31701643536335183
14967,0.7337707828161149,0.4635425355018401
14968,0.6778496197251628,0.3390815778760646
14969,0.7114170919033357,0.3177572943060594
14970,0.6948397461207586,0.27529358490102507
14971,0.5194729591699742,0.537048150484528
14972,0.731171404470078,0.2717860120217756
14973,0.7522932376288187,0.5083355035578393
14974,0.8499938008360576,0.33741543849296796
14975,0.693689905996466,0.30030752343520595
14976,0.5950298461073072,0.33299836907351105
14977,0.5641653084499169,0.4078445537027937
14978,0.4855944286717182,0.4358109092301276
14979,0.7571752486291019,0.4920470082671238
14980,0.3781464905891726,0.4265762682907403
14981,0.8312290066642889,0.40146888130585195
14982,0.6852801967281105,0.18774704726640443
14983,0.8104176838108923,0.40595644699598143
14984,0.7732395582107331,0.2761737315931277
14985,0.6550637197275389,0.21904380264985232
14986,0.7112462505544489,0.3094507800898506
14987,0.8510456651649823,0.38300525355170795
14988,0.7706396274649572,0.2837672931965744
14989,0.7206254686300082,0.27785650696527436
14990,0.6788758938103343,0.2631574963787674
14991,0.6863266303341895,0.3509348537825896
14992,0.7829474718260195,0.3652539473702856
14993,0.7099014645194963,0.271871638898913
14994,0.8368410315660274,0.3704350975209967
14995,0.6535786700952704,0.1842477603544741
14996,0.73025495892026,0.4929946303441937
14997,0.893188946823136,0.32524113301446383
14998,0.7121567209124308,0.4092496500364418
14999,0.5554595922750174,0.421580707686538
15000,0.7923243281039016,0.5172644924852198
15001,0.8104854623329252,0.32887798300647225
15002,0.8666143006322825,0.6502500053061061
15003,0.7284762856033627,0.303975021163051
15004,0.7335703129927212,0.30472433732956455
15005,0.7902696617747932,0.3997296724661449
15006,0.8211641177649527,0.27055358143679054
15007,0.5676326431275801,0.5327187128185507
15008,0.8195991905015156,0.3718697856167855
15009,0.812797448058769,0.41493959498178346
15010,0.7753795422951257,0.32502162944522445
15011,0.6540570790008202,0.47456337055666076
15012,0.47721821387979313,0.45194198245132877
15013,0.69889924354206,0.506315263107867
15014,0.5509934240139491,0.41485048600204394
15015,0.5834361969598028,0.2886037700980636
15016,0.7324742937021798,0.4101905007528685
15017,0.7860723015787423,0.39828526421632215
15018,0.7289737181484561,0.30673618413518217
15019,0.7152194163027862,0.2938292668660897
15020,0.7999079251548981,0.2118236683136121
15021,0.7555086827858255,0.24164401665120852
15022,0.7413331355383018,0.3074394592125074
15023,0.5712745250655168,0.5420591780829515
15024,0.8005954880557199,0.26804606054894664
15025,0.6338167065152396,0.4897412818955567
15026,0.7097487116435022,0.29350501769776416
15027,0.667975340985506,0.48559298539904666
15028,0.6874534494824974,0.34141863218245616
15029,0.7167442646962968,0.2870901343203731
15030,0.8155589495697272,0.3561793832332387
15031,0.8964157098068113,0.2663602002427238
15032,0.7112313629634883,0.3423581141793853
15033,0.6292722391083565,0.48544495199689697
15034,0.6722408752879818,0.4730203960813547
15035,0.5690764491304798,0.4962042547892256
15036,0.4056005116807064,0.45704185347452914
15037,0.6684683753597545,0.5497684811125645
15038,0.6752614376654308,0.3153225711107868
15039,0.7149583124890966,0.48667585796329094
15040,0.5867955365648511,0.29550085454472746
15041,0.8291706103585181,0.46882773874618133
15042,0.6445882305001744,0.3279864824376359
15043,0.725347977999125,0.2618672737653798
15044,0.49626397568813774,0.3479285075273149
15045,0.3229500257586025,0.5016925475126988
15046,0.7822064944216565,0.461342332231925
15047,0.5741781779161491,0.21303458901450767
15048,0.6956519075337945,0.35503100027669104
15049,0.7839628299227324,0.4742377599068551
15050,0.8289895480160919,0.35801855685441625
15051,0.767704255248411,0.41710584706376425
15052,0.778891602887678,0.48597944978679736
15053,0.7044103383428325,0.264539959342628
15054,0.6537270023017687,0.33844358378652295
15055,0.7467881112201724,0.28611842742033783
15056,0.7043499292399358,0.28574881185546486
15057,0.724657365322723,0.2772528661442317
15058,0.6404829673416189,0.49840673519117235
15059,0.46738044552269203,0.39843642435915616
15060,0.8008513044877833,0.38997442503201674
15061,0.5610793023569869,0.47865356703277273
15062,0.6230704662069378,0.17942527949684015
15063,0.8196854471696626,0.45560864134267115
15064,0.42478397574017207,0.4303052299188767
15065,0.7058410863422995,0.3012416863564126
15066,0.6863089831394751,0.30138637455182415
15067,0.8168949311886783,0.3918160640460634
15068,0.7253075410202454,0.27748458186099967
15069,0.7349694177762811,0.29764461159294875
15070,0.7075808088978341,0.4660173567265468
15071,0.5327564392304724,0.28455141235041675
15072,0.576798167814035,0.1520176356550275
15073,0.6858831210423132,0.20034744450308303
15074,0.674743594293149,0.32634186612267524
15075,0.7633813282484022,0.23932585090172986
15076,0.75190399528479,0.3750400620997535
15077,0.669510521842674,0.42977865694479783
15078,0.39954352557588263,0.38764926741612854
15079,0.7502234860802958,0.29474881369899486
15080,0.7257136236529891,0.2568372414066572
15081,0.635595123383872,0.5114974408044127
15082,0.7364516500214043,0.44805693116115275
15083,0.5509894226160932,0.44251519877856227
15084,0.739293724819285,0.4465138529511736
15085,0.7970670034467149,0.2773885220092988
15086,0.6010836503863427,0.21326121354062444
15087,0.7237303811767628,0.26641422909939366
15088,0.5310142986335982,0.48693421459320635
15089,0.6708718333743406,0.3253065061009215
15090,0.3651494945931651,0.5525747314199295
15091,0.6760355075721716,0.4561641494003375
15092,0.696679131252,0.3153364074958975
15093,0.5986657651037544,0.4189077625886405
15094,0.7160277024537719,0.44415989115780863
15095,0.6719537319536248,0.420679372972733
15096,0.36816290847812,0.38242486112754853
15097,0.7448478058928406,0.40889447550651337
15098,0.5907796056222321,0.500262826705966
15099,0.7943645070388273,0.4294957760522642
15100,0.5509666932887441,0.461766576042752
15101,0.4327262027395197,0.4335892255345715
15102,0.6418703924913466,0.20048698342664964
15103,0.6897345911587933,0.19659961119613933
15104,0.5201869602870931,0.4295625335645351
15105,0.6646252088785289,0.29030713525958657
15106,0.807447270620492,0.4458380367860334
15107,0.7434512151817064,0.5344948937607565
15108,0.6538057852596941,0.3317388035099892
15109,0.5478299469048724,0.4832687107317561
15110,0.5871926219136248,0.36276132084888985
15111,0.8506910559536784,0.40233161268371254
15112,0.6501227915276243,0.34488191943934277
15113,0.7290637471587407,0.2344354772945134
15114,0.7002579018649108,0.32321951215257977
15115,0.5238408913591873,0.4644607038116548
15116,0.7658906686980385,0.5314866376360983
15117,0.7548642411123272,0.5176389438238187
15118,0.703018224197075,0.297174837963624
15119,0.7681253942987079,0.3931300527616276
15120,0.7254660082385332,0.24319641733460154
15121,0.8577638576345465,0.41459621474158453
15122,0.6953420817811148,0.2924135332238726
15123,0.72212200951405,0.3361228895483862
15124,0.6242911795713255,0.37456328082013013
15125,0.5701183983652276,0.4165089185852462
15126,0.7340025762694725,0.3971670315365169
15127,0.6424719826720912,0.20132298957792574
15128,0.4530556853624941,0.4451529567317973
15129,0.8249998402703879,0.34437853767756504
15130,0.6367634148255017,0.44240328124834283
15131,0.5766861343489803,0.46679924363059505
15132,0.5282821998895333,0.4526726814896563
15133,0.7625080613179144,0.2897835327365855
15134,0.8104091012693639,0.36683372467815856
15135,0.7866237675453756,0.4017398900146295
15136,0.7319103456962932,0.3025661578158658
15137,0.6636026332294063,0.44015741660446883
15138,0.5783575162981612,0.32130687673639485
15139,0.7359810573217503,0.3346840080075153
15140,0.7235582991737073,0.26706994350861973
15141,0.6308769506590917,0.4669104783768228
15142,0.8142127510485682,0.42530841157824106
15143,0.5199089257799333,0.4824135765876671
15144,0.725905004623702,0.5141997646113903
15145,0.4051812203548534,0.37810340365665496
15146,0.7073095325042881,0.31050724730575446
15147,0.5391884562518353,0.3999251903568673
15148,0.6347700204936119,0.4407449374068322
15149,0.844131803095948,0.2978049495938242
15150,0.21547329904019333,0.2968274146589638
15151,0.7962537070678057,0.47944256163862725
15152,0.741367030665558,0.47394653239627504
15153,0.7166979075605309,0.3143618016718239
15154,0.633351542209392,0.3675663826740557
15155,0.7032021117865858,0.29677783467967916
15156,0.8371726085213782,0.3277810276453837
15157,0.7315002069179042,0.2808685889146189
15158,0.5786178623758452,0.269146634078095
15159,0.7204400638803786,0.268644051595153
15160,0.49218717610827317,0.48099344907224556
15161,0.4368473170520551,0.3385448848736043
15162,0.7397571791408272,0.27640928112023644
15163,0.8383045896037602,0.37112793018649365
15164,0.7593458009880997,0.41281259628141775
15165,0.749066100347372,0.43588560117472824
15166,0.7820807952192534,0.2474408394444876
15167,0.6944187634338898,0.31712356598161245
15168,0.7431052411118885,0.4467984308213393
15169,0.8297604877196922,0.4081099128900824
15170,0.6748952184842315,0.4921054999675327
15171,0.7141163510680298,0.2555772494752066
15172,0.36135468874010646,0.504801640792309
15173,0.3474974058066329,0.37276922206988844
15174,0.6329625914766507,0.4675592789848811
15175,0.7134368984004451,0.3281439631544342
15176,0.705843310072328,0.28731890826068945
15177,0.771008788233516,0.31393586950738184
15178,0.4333070928753374,0.3918238637793761
15179,0.7636991498619426,0.25728248646859564
15180,0.6505923913273589,0.25201643126444706
15181,0.5119290530558418,0.31484756333140634
15182,0.4905817013468829,0.5342909833965396
15183,0.8205049415828795,0.4671826631569656
15184,0.6358491512707868,0.2009929203946328
15185,0.5814285612966783,0.31987477981222456
15186,0.5513615584239695,0.474341687648256
15187,0.738374313619371,0.27500367963557737
15188,0.8377475309635484,0.46727216146310907
15189,0.6634840657897711,0.21894923453845774
15190,0.6385552140956013,0.2884365974721359
15191,0.7696019080321499,0.2687859853511539
15192,0.7158988326089338,0.4838280617969901
15193,0.6079847996327002,0.1988277021232192
15194,0.6974447694737824,0.20247353268482637
15195,0.653327595566011,0.3145970327406116
15196,0.7926352749194501,0.4073669645663913
15197,0.7393798479028613,0.4600668231752155
15198,0.5367540433961894,0.3966027852824084
15199,0.794875813380653,0.3253914026074172
15200,0.7852918437569851,0.4510080441170058
15201,0.8272780309502824,0.47712890245539075
15202,0.6642394451278157,0.2893015470260286
15203,0.8163348028503421,0.19780200792896052
15204,0.7213195760314765,0.3183776790073681
15205,0.8148011379048754,0.37458182270452844
15206,0.6423540469888344,0.2631102249372628
15207,0.6472887291631203,0.3751003746885693
15208,0.490442491926918,0.4671926599935846
15209,0.7657057992883761,0.49709248319381144
15210,0.6836717889498798,0.3414986695590702
15211,0.7154431996274003,0.30981368805868204
15212,0.7441437903277229,0.2770070679438618
15213,0.6565716588603026,0.2901175419217121
15214,0.6021011983251102,0.15875825998315976
15215,0.6030288486830819,0.3876985767763528
15216,0.7506584835397107,0.2134911172992906
15217,0.5745753466381649,0.2464780729961835
15218,0.6611272133529745,0.49492212028416777
15219,0.697971584312063,0.48849572298870114
15220,0.48979206477337595,0.4374816580298898
15221,0.6552898134560502,0.32038955443203915
15222,0.4423793653046473,0.46941739341811084
15223,0.6776701177659663,0.4569902569943599
15224,0.5983245347616025,0.33965891037462387
15225,0.7050524836651269,0.3870573206760684
15226,0.6303247131996575,0.43074131014204703
15227,0.3782427270381507,0.42148688976510035
15228,0.4879946896316423,0.47638911736685197
15229,0.6827473014029933,0.4520505212205712
15230,0.6352047549436929,0.5236222472912213
15231,0.3172240000520409,0.39911321174336195
15232,0.5707386739731339,0.4568405502046994
15233,0.6096708548157085,0.2058066409967325
15234,0.6507433924752447,0.24682333058951358
15235,0.6869120773940313,0.3216977818843394
15236,0.7693946219791093,0.40693137510830796
15237,0.730804210530827,0.3635490399622336
15238,0.6029553328165358,0.3923316140556237
15239,0.6052479310761439,0.3062545525059879
15240,0.7229957416246794,0.29931295118115897
15241,0.681213832363587,0.31506567276768926
15242,0.6873547708120105,0.33961446528550104
15243,0.72727153933332,0.29070621610617076
15244,0.7593884406628361,0.2757753685353069
15245,0.7660281479852215,0.44366329757252104
15246,0.7212560022141187,0.3466699959305309
15247,0.42754935471983413,0.45196538532229336
15248,0.7433848171722102,0.33960548376278454
15249,0.7914300256491609,0.3939087703915711
15250,0.6650825066936102,0.5025903569810238
15251,0.6115877317955243,0.3684797802355435
15252,0.39777468294865675,0.4022857575434681
15253,0.7143679718973964,0.40139160004979557
15254,0.5573895732353559,0.4104892875293316
15255,0.5342620405319234,0.41473175868916695
15256,0.7297654366734484,0.22913508908741193
15257,0.5586045475578046,0.44147159533376346
15258,0.655130659616797,0.33576629813731046
15259,0.4096730700712941,0.4438838792862356
15260,0.681777962328933,0.33434350855919504
15261,0.7563019639630335,0.4733764614076818
15262,0.5464899119773711,0.5187363652742576
15263,0.5587915477778699,0.41095593348145076
15264,0.8793346524399579,0.24198011169941563
15265,0.734173648809474,0.30706238029318866
15266,0.5238934477760975,0.48245766666231227
15267,0.3891649385196049,0.35984881126572343
15268,0.8634413403775159,0.357061702806899
15269,0.7438346818823925,0.28177913619883044
15270,0.668038630520107,0.37109323083031015
15271,0.8993499842612722,0.23783822482661995
15272,0.3868716614433109,0.4953938531398902
15273,0.6002052644229654,0.43663151153387336
15274,0.7184857506130689,0.2926058318184556
15275,0.45089765464394393,0.44916913414545806
15276,0.513877042998998,0.39590734588935
15277,0.7955174039334142,0.40826338490239455
15278,0.5793132233859758,0.4885475272026777
15279,0.5236743323466686,0.3460024469725188
15280,0.622921731753257,0.3166307268287667
15281,0.6560268311269954,0.30363507567712994
15282,0.6512847508357623,0.4675448691870511
15283,0.7506037571985842,0.29111740024646404
15284,0.5630626439517437,0.2931278797424772
15285,0.8101791699231161,0.3656705836229008
15286,0.6725449321050065,0.31100089262974223
15287,0.530903702495906,0.15082150655113677
15288,0.7334744896401337,0.2956063819952675
15289,0.706726765534394,0.28063039768448544
15290,0.4647265117066512,0.4025944190160367
15291,0.6661799773917273,0.4574438552245347
15292,0.5032091861471039,0.3715481694866838
15293,0.7432492727281313,0.27150286592998846
15294,0.4035415645286177,0.5339580100763917
15295,0.6876866199343342,0.18639343817444828
15296,0.7198507489382886,0.501833447584351
15297,0.8356772081179181,0.3987276349236162
15298,0.7658557128625694,0.4042128719540727
15299,0.8114972331616912,0.3892118979420416
15300,0.6876318722711294,0.3352261131452785
15301,0.7574819421537302,0.5042777206858551
15302,0.7306049416407747,0.24998174154812455
15303,0.7083075334956308,0.37882513979322285
15304,0.6859970264553035,0.29203430980195877
15305,0.3797247198290999,0.46206157276277066
15306,0.702787336970781,0.30615446866624024
15307,0.4848757693930126,0.47876787226497725
15308,0.6121534875100222,0.45852680457698775
15309,0.6563219248889102,0.20400177904814534
15310,0.8520370063374096,0.39570526664659766
15311,0.8374784885341284,0.44650828488985733
15312,0.6492456068288387,0.28798535760586313
15313,0.4763224513280827,0.5958192965183817
15314,0.5555310746876508,0.2897412515952226
15315,0.6432774360665277,0.3017318663271718
15316,0.6736857237217073,0.2920000528077708
15317,0.7779979429334026,0.24895101111374102
15318,0.7887288799186835,0.4699055953431639
15319,0.7146606910885187,0.3132411044535499
15320,0.6980802157387006,0.1893040299107741
15321,0.5388277574674107,0.4409379320469512
15322,0.5362352910787479,0.4272695878589763
15323,0.8545879133213993,0.22715130695140287
15324,0.6185664155524476,0.3188373076894135
15325,0.775287130177494,0.4582751316090352
15326,0.4873837031420783,0.350783544967055
15327,0.6490759304051925,0.3280570207588076
15328,0.6528845191827901,0.3387625769957578
15329,0.6263191266685026,0.1981202126547766
15330,0.7441004417567605,0.2568872703711856
15331,0.44001492486036176,0.3277136034831898
15332,0.6894740929948844,0.37910635389145714
15333,0.7118146820431954,0.2672742580369668
15334,0.7856814664166692,0.43269066686148683
15335,0.817434563535379,0.41806549847412733
15336,0.8320283905960799,0.4096943511742503
15337,0.822757201097423,0.416331842811737
15338,0.7244364352896641,0.48939650260071166
15339,0.7422517703742264,0.2969821100056519
15340,0.7431516074204242,0.3936452428285374
15341,0.8065240589859145,0.4041252716023149
15342,0.39483734676104665,0.587711049503298
15343,0.7658334331433867,0.25485125198438635
15344,0.3391583199431271,0.4116738708734276
15345,0.5966466659428878,0.40131600225897684
15346,0.43569801385764756,0.4085242675251768
15347,0.5670055496615622,0.28058838685977033
15348,0.7994946543818411,0.42991884034860106
15349,0.6973110890903015,0.4448602088489831
15350,0.7173954225296258,0.27735628086774156
15351,0.6615499669469694,0.2970143443545205
15352,0.7161815049852004,0.3251538830546016
15353,0.6229902396867042,0.34507952852017804
15354,0.723691914684763,0.3113303988804612
15355,0.7982491155455846,0.22605816463248077
15356,0.8443887125954018,0.4355305040268108
15357,0.7030322713932871,0.3078363291349335
15358,0.6403035034329597,0.13815413967546566
15359,0.7767066490921357,0.2522749604498934
15360,0.6656378763070958,0.12094644134871962
15361,0.6538418091314009,0.3016420328981659
15362,0.4378768427800578,0.4205067356846821
15363,0.7083641348709361,0.30566146304790615
15364,0.6732351755118189,0.32783491135184295
15365,0.7370705925185734,0.44112563903646856
15366,0.5913961300766921,0.34571819969146816
15367,0.6600000721499252,0.4830090605566245
15368,0.705707226144002,0.20316505396856138
15369,0.6229606690310716,0.20511579518690837
15370,0.8093612517158033,0.39972288256823885
15371,0.7262861836650516,0.3241902296779516
15372,0.5872160247842165,0.45792537831214636
15373,0.7890234768607166,0.299857784789898
15374,0.5681800245833143,0.45521888805229094
15375,0.8039101470965969,0.39335072058184906
15376,0.6556007765207982,0.526628538943934
15377,0.7250486381143744,0.31369233899014787
15378,0.4998693282736689,0.4950924470631528
15379,0.7027960282546529,0.3892687400779012
15380,0.7122275281191507,0.26045538030653587
15381,0.7372498595819019,0.29268108552693745
15382,0.7510783007785287,0.1740182403788475
15383,0.6756604453132862,0.3245451368011359
15384,0.6328968538440491,0.444654112460329
15385,0.6544352203917633,0.30802224074282936
15386,0.5459807002117038,0.20480826342849703
15387,0.5849401687722076,0.16224328409872577
15388,0.5941006031723284,0.4095729146327605
15389,0.41836051113042383,0.40126029696084453
15390,0.6902215659677515,0.42755366428751546
15391,0.7926625500192505,0.4074231216510534
15392,0.3638630659710156,0.4385552190208961
15393,0.78888095508773,0.27196369704790063
15394,0.8335178766175918,0.3891141800046362
15395,0.48096266798475074,0.4123370173349683
15396,0.6114229744492671,0.4508112395256135
15397,0.6542546453993799,0.5032305206438553
15398,0.4241692090822016,0.3792263979701
15399,0.6466019654820759,0.33369634345874466
15400,0.6441556847773704,0.3410110131596696
15401,0.6881307242138913,0.3068791642909125
15402,0.7559888129243889,0.24064257481940396
15403,0.8013762824001228,0.39048664101377023
15404,0.8523823483771217,0.3328190881404758
15405,0.6704553885811271,0.3227121158239652
15406,0.6855109571523276,0.3349842349352629
15407,0.7218719141794518,0.1828476889842447
15408,0.670071853408361,0.27502613419148003
15409,0.7254675604672505,0.37059920897191867
15410,0.5902662487883137,0.11686943420232844
15411,0.6508268435938276,0.3064197053998088
15412,0.7384313122054658,0.239140979862737
15413,0.6882288306211328,0.29599470049685267
15414,0.8012357256964999,0.2935342418766127
15415,0.7494949083657451,0.277165610389428
15416,0.7714827361407702,0.26823878189536954
15417,0.7497750260643763,0.4233061284623293
15418,0.4816736679785518,0.44124628960118595
15419,0.7313034104398359,0.31356125450992595
15420,0.8024034558689132,0.44098161512898437
15421,0.8160626080981218,0.32246970066494307
15422,0.5813091741747419,0.28034862393147014
15423,0.7459465575200179,0.30459173744649404
15424,0.7777470795020626,0.26147443728789194
15425,0.7637845530743584,0.4341561998314085
15426,0.4010471122210094,0.4082110178329004
15427,0.6788456139742726,0.3200881163528289
15428,0.6184832945354799,0.4054418506493831
15429,0.6829025311358476,0.15921303933093747
15430,0.8110256277903378,0.12182407223716571
15431,0.7523226104241573,0.4229587435946817
15432,0.6721498192033518,0.3179148203078703
15433,0.6734476204221407,0.3222396328668082
15434,0.7969494082313057,0.32459484104134817
15435,0.5035122222879865,0.4769924828602195
15436,0.5402645226393653,0.5040258014522101
15437,0.7194169118298621,0.30805124709551396
15438,0.6700518564796039,0.3861211852431158
15439,0.6232915852279616,0.43063831178447626
15440,0.682485251431312,0.1949204157827001
15441,0.7505873395371548,0.29457716861816857
15442,0.5814541536837908,0.2279010435296288
15443,0.8463394330602134,0.4422748917298567
15444,0.8078966120822958,0.36802963337290673
15445,0.6014787608140897,0.35683276951310144
15446,0.5367292164282068,0.4590810644732784
15447,0.4490576015542498,0.4328661785732308
15448,0.7397817790558547,0.4838402968651246
15449,0.47548655381723004,0.4762621944882234
15450,0.503487773621138,0.4091503986891358
15451,0.4585074076379281,0.48863900389727927
15452,0.7796673936716942,0.3968020066023645
15453,0.7512376639233841,0.41471821273136206
15454,0.7236467463307257,0.3600258785972544
15455,0.7690980661413335,0.2735106481163008
15456,0.8716542382691943,0.1070390249514214
15457,0.7262062664509443,0.294193649765357
15458,0.5817830490898888,0.1266437537277592
15459,0.5558152290376495,0.4688241204970391
15460,0.6771194646966954,0.31602940372185034
15461,0.7344662242196388,0.45497965823670605
15462,0.7194490699045528,0.2682903022362414
15463,0.7514645441056432,0.2757872775388508
15464,0.4749404728318613,0.3121759734548397
15465,0.6806720935141121,0.19636328550408697
15466,0.5976273502527577,0.31000591998593696
15467,0.5357497375376924,0.45537981835634606
15468,0.6440597827301796,0.28488003885025087
15469,0.7690810478350891,0.2647684279605723
15470,0.7742979201505592,0.39277208100473493
15471,0.7056254814661433,0.3255391101456179
15472,0.626643337493222,0.07454623465377888
15473,0.8609029259636644,0.23783859775109062
15474,0.6990702000099916,0.31648234204777453
15475,0.4555876962491537,0.47514968983029515
15476,0.6972475544806985,0.42011314830556323
15477,0.7672649397406398,0.4161567876737014
15478,0.8632847955544456,0.4920415481065537
15479,0.4830289157527847,0.4546661708684137
15480,0.5487015072553512,0.4556649613860313
15481,0.6692918506341995,0.34031208627184495
15482,0.5429445731275166,0.39347423772653667
15483,0.7777121224329134,0.37666563867649533
15484,0.5082204442374991,0.41281617575416313
15485,0.7026853538190639,0.3191060114235269
15486,0.6567666930655838,0.47019255634428675
15487,0.7303662097956083,0.28550350150756615
15488,0.6675764212920752,0.3995697482963968
15489,0.862614094028982,0.4273103632697981
15490,0.6634303646961273,0.32635003287997644
15491,0.6157899987154618,0.4595361584950312
15492,0.6835949523895725,0.2943122848787663
15493,0.3765974870576395,0.4058724830298285
15494,0.5825194495146302,0.34256673041594554
15495,0.8052620110568098,0.40430292259146305
15496,0.7236656453531214,0.3990977413056031
15497,0.7912372005058443,0.3933590515541905
15498,0.5279105530228727,0.434597933667433
15499,0.6626607945945248,0.29728126516010545
15500,0.808693933052307,0.4153161352953035
15501,0.6198365674861287,0.25813167776939566
15502,0.6942437979570721,0.47594842840691004
15503,0.7446884405021471,0.39046226971081954
15504,0.6704169046354588,0.2971299564249076
15505,0.5210290324459338,0.4337201475555763
15506,0.7833221261046618,0.23057348502571473
15507,0.6493281489393752,0.46473915669526095
